timestamp,target_mw,predicted_mw,cv_fold
2022-04-05 20:00:00+00:00,11501.5,11223.6748046875,1
2022-04-05 21:00:00+00:00,11763.5,11797.771484375,1
2022-04-05 22:00:00+00:00,11778.5,11944.1728515625,1
2022-04-05 23:00:00+00:00,10790.0,11723.1904296875,1
2022-04-06 00:00:00+00:00,11595.5,11958.53125,1
2022-04-06 01:00:00+00:00,11841.0,11981.740234375,1
2022-04-06 02:00:00+00:00,11576.0,12027.5029296875,1
2022-04-06 03:00:00+00:00,11554.0,11989.5771484375,1
2022-04-06 04:00:00+00:00,11459.5,12158.76953125,1
2022-04-06 05:00:00+00:00,11655.5,12072.6103515625,1
2022-04-06 06:00:00+00:00,12044.5,12330.6298828125,1
2022-04-06 07:00:00+00:00,12251.5,12519.763671875,1
2022-04-06 08:00:00+00:00,12787.5,12354.17578125,1
2022-04-06 09:00:00+00:00,12906.5,12225.078125,1
2022-04-06 10:00:00+00:00,12914.5,12104.84765625,1
2022-04-06 11:00:00+00:00,12894.5,12064.30078125,1
2022-04-06 12:00:00+00:00,12882.0,11793.6455078125,1
2022-04-06 13:00:00+00:00,12837.0,12199.2587890625,1
2022-04-06 14:00:00+00:00,12657.0,12227.40234375,1
2022-04-06 15:00:00+00:00,12194.5,12505.216796875,1
2022-04-06 16:00:00+00:00,12203.0,12365.7392578125,1
2022-04-06 17:00:00+00:00,11694.5,12000.515625,1
2022-04-06 18:00:00+00:00,11706.0,11751.7080078125,1
2022-04-06 19:00:00+00:00,10691.0,11058.26953125,1
2022-04-06 20:00:00+00:00,10584.5,11852.087890625,1
2022-04-06 21:00:00+00:00,11527.0,11863.154296875,1
2022-04-06 22:00:00+00:00,12538.5,12155.4951171875,1
2022-04-06 23:00:00+00:00,12033.5,11561.6318359375,1
2022-04-07 00:00:00+00:00,11993.5,11704.009765625,1
2022-04-07 01:00:00+00:00,11963.5,11260.1162109375,1
2022-04-07 02:00:00+00:00,11970.0,11649.232421875,1
2022-04-07 03:00:00+00:00,12052.0,11873.3662109375,1
2022-04-07 04:00:00+00:00,12456.0,12019.212890625,1
2022-04-07 05:00:00+00:00,12652.0,12536.8984375,1
2022-04-07 06:00:00+00:00,12541.5,12313.5078125,1
2022-04-07 07:00:00+00:00,12747.0,12799.4306640625,1
2022-04-07 08:00:00+00:00,13000.5,13097.3857421875,1
2022-04-07 09:00:00+00:00,13198.5,13150.892578125,1
2022-04-07 10:00:00+00:00,13440.5,13070.693359375,1
2022-04-07 11:00:00+00:00,13460.5,13206.2568359375,1
2022-04-07 12:00:00+00:00,13676.5,13133.6142578125,1
2022-04-07 13:00:00+00:00,13805.5,12917.154296875,1
2022-04-07 14:00:00+00:00,13564.5,12805.7802734375,1
2022-04-07 15:00:00+00:00,13105.0,12526.009765625,1
2022-04-07 16:00:00+00:00,12734.5,11798.775390625,1
2022-04-07 17:00:00+00:00,12367.5,10968.35546875,1
2022-04-07 18:00:00+00:00,12479.0,11365.7998046875,1
2022-04-07 19:00:00+00:00,12078.0,10378.4140625,1
2022-04-07 20:00:00+00:00,11204.5,9637.244140625,1
2022-04-07 21:00:00+00:00,10221.0,8933.2353515625,1
2022-04-07 22:00:00+00:00,10224.0,8407.0634765625,1
2022-04-07 23:00:00+00:00,11181.0,7995.67724609375,1
2022-04-08 00:00:00+00:00,9731.0,7363.34521484375,1
2022-04-08 01:00:00+00:00,9089.0,6759.4541015625,1
2022-04-08 02:00:00+00:00,8496.0,6585.0947265625,1
2022-04-08 03:00:00+00:00,7820.5,6491.8857421875,1
2022-04-08 04:00:00+00:00,6955.5,5851.3466796875,1
2022-04-08 05:00:00+00:00,6194.0,4812.96826171875,1
2022-04-08 06:00:00+00:00,5149.5,4619.8251953125,1
2022-04-08 07:00:00+00:00,4390.5,4155.67138671875,1
2022-04-08 08:00:00+00:00,4082.0,4480.34765625,1
2022-04-08 09:00:00+00:00,3649.0,4473.99609375,1
2022-04-08 10:00:00+00:00,3957.0,4161.64111328125,1
2022-04-08 11:00:00+00:00,4181.0,4574.54248046875,1
2022-04-08 12:00:00+00:00,4747.0,5217.52734375,1
2022-04-08 13:00:00+00:00,5534.5,6008.89111328125,1
2022-04-08 14:00:00+00:00,6058.0,6623.744140625,1
2022-04-08 15:00:00+00:00,6556.0,7334.77197265625,1
2022-04-08 16:00:00+00:00,7684.0,7814.609375,1
2022-04-08 17:00:00+00:00,8588.0,8292.9443359375,1
2022-04-08 18:00:00+00:00,8858.0,8661.4052734375,1
2022-04-08 19:00:00+00:00,8510.0,8432.1689453125,1
2022-04-08 20:00:00+00:00,7961.0,8281.3037109375,1
2022-04-08 21:00:00+00:00,8071.5,7902.99560546875,1
2022-04-08 22:00:00+00:00,8491.0,7693.65087890625,1
2022-04-08 23:00:00+00:00,9327.0,7604.52734375,1
2022-04-09 00:00:00+00:00,8321.0,7405.31396484375,1
2022-04-09 01:00:00+00:00,8028.0,7699.2099609375,1
2022-04-09 02:00:00+00:00,8130.5,7786.5341796875,1
2022-04-09 03:00:00+00:00,8680.5,7951.8427734375,1
2022-04-09 04:00:00+00:00,8945.0,8260.1298828125,1
2022-04-09 05:00:00+00:00,8300.0,8233.3662109375,1
2022-04-09 06:00:00+00:00,7804.0,7691.7060546875,1
2022-04-09 07:00:00+00:00,6842.0,6578.9755859375,1
2022-04-09 08:00:00+00:00,6613.0,6604.6650390625,1
2022-04-09 09:00:00+00:00,6421.5,6177.62890625,1
2022-04-09 10:00:00+00:00,6271.0,6199.8818359375,1
2022-04-09 11:00:00+00:00,6581.5,6324.8720703125,1
2022-04-09 12:00:00+00:00,6449.0,6486.92822265625,1
2022-04-09 13:00:00+00:00,6849.5,6649.708984375,1
2022-04-09 14:00:00+00:00,6580.5,5999.56689453125,1
2022-04-09 15:00:00+00:00,6285.5,5218.13525390625,1
2022-04-09 16:00:00+00:00,6063.5,4468.70947265625,1
2022-04-09 17:00:00+00:00,5227.5,3955.051513671875,1
2022-04-09 18:00:00+00:00,4381.0,3495.2802734375,1
2022-04-09 19:00:00+00:00,3287.5,2725.5712890625,1
2022-04-09 20:00:00+00:00,2432.5,2060.8984375,1
2022-04-09 21:00:00+00:00,2090.5,1771.7080078125,1
2022-04-09 22:00:00+00:00,1823.0,1449.5989990234375,1
2022-04-09 23:00:00+00:00,4960.5,2008.1705322265625,1
2022-04-10 00:00:00+00:00,1589.0,1662.33544921875,1
2022-04-10 01:00:00+00:00,1998.5,1638.0191650390625,1
2022-04-10 02:00:00+00:00,2242.0,1360.501708984375,1
2022-04-10 03:00:00+00:00,1903.0,1286.288330078125,1
2022-04-10 04:00:00+00:00,1587.0,1216.0908203125,1
2022-04-10 05:00:00+00:00,1361.0,1181.3568115234375,1
2022-04-10 06:00:00+00:00,1124.0,1040.021484375,1
2022-04-10 07:00:00+00:00,1015.0,1099.283935546875,1
2022-04-10 08:00:00+00:00,939.0,1272.957763671875,1
2022-04-10 09:00:00+00:00,1045.5,1273.5377197265625,1
2022-04-10 10:00:00+00:00,1343.5,1596.6470947265625,1
2022-04-10 11:00:00+00:00,1415.0,1580.552490234375,1
2022-04-10 12:00:00+00:00,1399.0,1648.659423828125,1
2022-04-10 13:00:00+00:00,1331.0,1832.950439453125,1
2022-04-10 14:00:00+00:00,1196.0,2013.2718505859375,1
2022-04-10 15:00:00+00:00,1054.0,1907.8902587890625,1
2022-04-10 16:00:00+00:00,1088.5,1889.2330322265625,1
2022-04-10 17:00:00+00:00,1173.0,2080.8798828125,1
2022-04-10 18:00:00+00:00,1500.5,2370.054443359375,1
2022-04-10 19:00:00+00:00,1972.0,2641.55908203125,1
2022-04-10 20:00:00+00:00,2552.5,2918.2939453125,1
2022-04-10 21:00:00+00:00,3475.0,3186.785888671875,1
2022-04-10 22:00:00+00:00,4170.0,3001.728759765625,1
2022-04-10 23:00:00+00:00,3042.5,3685.0693359375,1
2022-04-11 00:00:00+00:00,5039.0,3368.71484375,1
2022-04-11 01:00:00+00:00,5267.5,3930.0029296875,1
2022-04-11 02:00:00+00:00,5360.5,4074.014892578125,1
2022-04-11 03:00:00+00:00,5546.0,3569.351318359375,1
2022-04-11 04:00:00+00:00,5824.5,3786.700439453125,1
2022-04-11 05:00:00+00:00,5959.5,4318.33642578125,1
2022-04-11 06:00:00+00:00,6950.0,5115.61279296875,1
2022-04-11 07:00:00+00:00,7798.5,7075.6708984375,1
2022-04-11 08:00:00+00:00,8775.5,7665.6943359375,1
2022-04-11 09:00:00+00:00,9907.5,9115.52734375,1
2022-04-11 10:00:00+00:00,10697.5,10370.798828125,1
2022-04-11 11:00:00+00:00,10909.0,10706.5517578125,1
2022-04-11 12:00:00+00:00,11909.0,10910.09765625,1
2022-04-11 13:00:00+00:00,12641.5,11920.69140625,1
2022-04-11 14:00:00+00:00,13011.5,12496.609375,1
2022-04-11 15:00:00+00:00,13267.0,12727.9677734375,1
2022-04-11 16:00:00+00:00,12923.5,12601.212890625,1
2022-04-11 17:00:00+00:00,12599.5,12664.033203125,1
2022-04-11 18:00:00+00:00,12633.0,12620.4501953125,1
2022-04-11 19:00:00+00:00,12528.5,12482.3994140625,1
2022-04-11 20:00:00+00:00,12254.0,12383.7724609375,1
2022-04-11 21:00:00+00:00,12078.5,12197.5615234375,1
2022-04-11 22:00:00+00:00,11982.0,11305.6572265625,1
2022-04-11 23:00:00+00:00,8100.0,10376.736328125,1
2022-04-12 00:00:00+00:00,10527.0,9298.9443359375,1
2022-04-12 01:00:00+00:00,10098.0,8338.2705078125,1
2022-04-12 02:00:00+00:00,9972.5,7556.9560546875,1
2022-04-12 03:00:00+00:00,9090.5,6925.845703125,1
2022-04-12 04:00:00+00:00,8428.0,6503.7763671875,1
2022-04-12 05:00:00+00:00,7914.5,6888.1142578125,1
2022-04-12 06:00:00+00:00,7259.5,6401.7490234375,1
2022-04-12 07:00:00+00:00,7346.5,6508.6630859375,1
2022-04-12 08:00:00+00:00,7751.0,6575.1904296875,1
2022-04-12 09:00:00+00:00,7493.5,6777.24609375,1
2022-04-12 10:00:00+00:00,7888.0,6746.931640625,1
2022-04-12 11:00:00+00:00,7859.5,6140.1455078125,1
2022-04-12 12:00:00+00:00,8116.0,6208.9619140625,1
2022-04-12 13:00:00+00:00,8165.0,5698.9306640625,1
2022-04-12 14:00:00+00:00,7221.5,5776.78662109375,1
2022-04-12 15:00:00+00:00,6817.5,5731.37451171875,1
2022-04-12 16:00:00+00:00,6777.5,5786.7236328125,1
2022-04-12 17:00:00+00:00,7138.5,5924.38671875,1
2022-04-12 18:00:00+00:00,6855.5,5601.2763671875,1
2022-04-12 19:00:00+00:00,5819.0,5267.69482421875,1
2022-04-12 20:00:00+00:00,5080.5,5281.53369140625,1
2022-04-12 21:00:00+00:00,5261.0,5133.0888671875,1
2022-04-12 22:00:00+00:00,5516.0,5298.23876953125,1
2022-04-12 23:00:00+00:00,8294.0,5281.94287109375,1
2022-04-13 00:00:00+00:00,5814.0,5782.09716796875,1
2022-04-13 01:00:00+00:00,5694.5,6017.34375,1
2022-04-13 02:00:00+00:00,6100.0,5631.33447265625,1
2022-04-13 03:00:00+00:00,6116.5,5207.21826171875,1
2022-04-13 04:00:00+00:00,5638.0,5126.61572265625,1
2022-04-13 05:00:00+00:00,5068.0,5102.34912109375,1
2022-04-13 06:00:00+00:00,4599.5,5129.6279296875,1
2022-04-13 07:00:00+00:00,4439.0,4827.70751953125,1
2022-04-13 08:00:00+00:00,4669.5,4489.1943359375,1
2022-04-13 09:00:00+00:00,4925.5,5089.46533203125,1
2022-04-13 10:00:00+00:00,5137.0,5049.08544921875,1
2022-04-13 11:00:00+00:00,5369.0,4919.9462890625,1
2022-04-13 12:00:00+00:00,5388.5,4607.7939453125,1
2022-04-13 13:00:00+00:00,5048.0,4563.255859375,1
2022-04-13 14:00:00+00:00,5110.0,4319.79833984375,1
2022-04-13 15:00:00+00:00,5059.0,3882.45458984375,1
2022-04-13 16:00:00+00:00,4481.0,3713.37255859375,1
2022-04-13 17:00:00+00:00,4532.0,3618.77294921875,1
2022-04-13 18:00:00+00:00,4336.5,3303.076416015625,1
2022-04-13 19:00:00+00:00,4319.0,3046.221435546875,1
2022-04-13 20:00:00+00:00,4069.0,1867.730224609375,1
2022-04-13 21:00:00+00:00,3149.5,1545.0390625,1
2022-04-13 22:00:00+00:00,2510.5,1544.828369140625,1
2022-04-13 23:00:00+00:00,3783.0,2450.938720703125,1
2022-04-14 00:00:00+00:00,1828.0,1798.93603515625,1
2022-04-14 01:00:00+00:00,1632.5,1578.966064453125,1
2022-04-14 02:00:00+00:00,1758.5,1535.8056640625,1
2022-04-14 03:00:00+00:00,1464.5,1530.5341796875,1
2022-04-14 04:00:00+00:00,1083.0,1503.2838134765625,1
2022-04-14 05:00:00+00:00,933.5,1547.3748779296875,1
2022-04-14 06:00:00+00:00,842.0,974.4796752929688,1
2022-04-14 07:00:00+00:00,670.0,1120.569091796875,1
2022-04-14 08:00:00+00:00,650.5,1134.5958251953125,1
2022-04-14 09:00:00+00:00,640.0,1520.61376953125,1
2022-04-14 10:00:00+00:00,754.5,1393.870361328125,1
2022-04-14 11:00:00+00:00,877.0,1319.6285400390625,1
2022-04-14 12:00:00+00:00,958.0,1471.36181640625,1
2022-04-14 13:00:00+00:00,1052.0,1396.674560546875,1
2022-04-14 14:00:00+00:00,1195.0,1458.44140625,1
2022-04-14 15:00:00+00:00,1255.5,1719.86669921875,1
2022-04-14 16:00:00+00:00,1450.0,1471.6519775390625,1
2022-04-14 17:00:00+00:00,1586.0,1565.0887451171875,1
2022-04-14 18:00:00+00:00,1544.0,1591.58837890625,1
2022-04-14 19:00:00+00:00,1606.5,1338.6866455078125,1
2022-04-14 20:00:00+00:00,1487.0,1530.214111328125,1
2022-04-14 21:00:00+00:00,1262.0,1582.25439453125,1
2022-04-14 22:00:00+00:00,1245.5,1735.767822265625,1
2022-04-14 23:00:00+00:00,1685.0,1808.76904296875,1
2022-04-15 00:00:00+00:00,1613.0,1777.161376953125,1
2022-04-15 01:00:00+00:00,1674.0,1852.759521484375,1
2022-04-15 02:00:00+00:00,1611.0,1661.21533203125,1
2022-04-15 03:00:00+00:00,1654.5,1772.7845458984375,1
2022-04-15 04:00:00+00:00,1778.5,1951.242431640625,1
2022-04-15 05:00:00+00:00,1824.5,2029.1734619140625,1
2022-04-15 06:00:00+00:00,1863.0,2133.632568359375,1
2022-04-15 07:00:00+00:00,1864.0,2244.90869140625,1
2022-04-15 08:00:00+00:00,1927.0,2392.71875,1
2022-04-15 09:00:00+00:00,2323.0,2938.496337890625,1
2022-04-15 10:00:00+00:00,2615.5,3168.61279296875,1
2022-04-15 11:00:00+00:00,2937.5,4231.69482421875,1
2022-04-15 12:00:00+00:00,3402.0,4570.7255859375,1
2022-04-15 13:00:00+00:00,3988.0,4859.3505859375,1
2022-04-15 14:00:00+00:00,4596.0,4410.150390625,1
2022-04-15 15:00:00+00:00,4931.0,4300.05126953125,1
2022-04-15 16:00:00+00:00,5077.5,4701.7529296875,1
2022-04-15 17:00:00+00:00,5322.5,4277.1845703125,1
2022-04-15 18:00:00+00:00,5457.5,4381.01806640625,1
2022-04-15 19:00:00+00:00,5634.0,4470.5615234375,1
2022-04-15 20:00:00+00:00,6144.0,4925.1005859375,1
2022-04-15 21:00:00+00:00,6135.5,4846.693359375,1
2022-04-15 22:00:00+00:00,5755.0,4570.61572265625,1
2022-04-15 23:00:00+00:00,3646.0,4331.8818359375,1
2022-04-16 00:00:00+00:00,5506.0,4298.5478515625,1
2022-04-16 01:00:00+00:00,5268.0,4189.25927734375,1
2022-04-16 02:00:00+00:00,5020.0,3844.91015625,1
2022-04-16 03:00:00+00:00,4933.5,3581.677490234375,1
2022-04-16 04:00:00+00:00,4679.5,3529.456787109375,1
2022-04-16 05:00:00+00:00,4430.5,3601.8896484375,1
2022-04-16 06:00:00+00:00,4150.5,4138.318359375,1
2022-04-16 07:00:00+00:00,4206.5,4362.90869140625,1
2022-04-16 08:00:00+00:00,4403.5,4031.400634765625,1
2022-04-16 09:00:00+00:00,4946.0,4610.1181640625,1
2022-04-16 10:00:00+00:00,5443.0,5168.53125,1
2022-04-16 11:00:00+00:00,5726.5,5654.74853515625,1
2022-04-16 12:00:00+00:00,5990.0,5454.03564453125,1
2022-04-16 13:00:00+00:00,6091.5,5639.73486328125,1
2022-04-16 14:00:00+00:00,5957.0,5816.19921875,1
2022-04-16 15:00:00+00:00,6168.0,5983.84423828125,1
2022-04-16 16:00:00+00:00,6150.0,5842.30615234375,1
2022-04-16 17:00:00+00:00,6392.5,6329.41064453125,1
2022-04-16 18:00:00+00:00,6821.0,6295.15087890625,1
2022-04-16 19:00:00+00:00,6907.5,6050.8916015625,1
2022-04-16 20:00:00+00:00,7064.0,5816.21240234375,1
2022-04-16 21:00:00+00:00,7034.5,5568.216796875,1
2022-04-16 22:00:00+00:00,6672.5,5260.4208984375,1
2022-04-16 23:00:00+00:00,6170.5,5381.29345703125,1
2022-04-17 00:00:00+00:00,6913.5,5340.4306640625,1
2022-04-17 01:00:00+00:00,6591.0,5202.89990234375,1
2022-04-17 02:00:00+00:00,5760.5,4557.3935546875,1
2022-04-17 03:00:00+00:00,5291.0,4335.22509765625,1
2022-04-17 04:00:00+00:00,5012.0,3983.64794921875,1
2022-04-17 05:00:00+00:00,4544.5,3746.439453125,1
2022-04-17 06:00:00+00:00,3909.5,3727.48193359375,1
2022-04-17 07:00:00+00:00,3770.0,3230.68212890625,1
2022-04-17 08:00:00+00:00,3692.5,3411.8896484375,1
2022-04-17 09:00:00+00:00,3927.5,3925.916748046875,1
2022-04-17 10:00:00+00:00,3926.5,4272.12353515625,1
2022-04-17 11:00:00+00:00,4431.0,5953.98095703125,1
2022-04-17 12:00:00+00:00,5199.5,6313.35302734375,1
2022-04-17 13:00:00+00:00,6603.0,7195.56494140625,1
2022-04-17 14:00:00+00:00,8402.0,7767.77392578125,1
2022-04-17 15:00:00+00:00,9373.5,7955.9892578125,1
2022-04-17 16:00:00+00:00,10183.0,7997.15283203125,1
2022-04-17 17:00:00+00:00,10110.0,8336.3232421875,1
2022-04-17 18:00:00+00:00,9316.5,7903.15576171875,1
2022-04-17 19:00:00+00:00,9291.0,8048.240234375,1
2022-04-17 20:00:00+00:00,9241.5,8719.7568359375,1
2022-04-17 21:00:00+00:00,9306.5,7751.48388671875,1
2022-04-17 22:00:00+00:00,9470.0,7693.88525390625,1
2022-04-17 23:00:00+00:00,7838.0,8009.89208984375,1
2022-04-18 00:00:00+00:00,9068.5,6991.13623046875,1
2022-04-18 01:00:00+00:00,8015.0,6482.09716796875,1
2022-04-18 02:00:00+00:00,7345.0,5463.0107421875,1
2022-04-18 03:00:00+00:00,6263.0,5066.416015625,1
2022-04-18 04:00:00+00:00,5187.0,4878.34521484375,1
2022-04-18 05:00:00+00:00,4318.5,4701.21337890625,1
2022-04-18 06:00:00+00:00,3950.5,3749.350830078125,1
2022-04-18 07:00:00+00:00,3591.0,2949.0859375,1
2022-04-18 08:00:00+00:00,3090.0,2856.562255859375,1
2022-04-18 09:00:00+00:00,3031.5,2221.568115234375,1
2022-04-18 10:00:00+00:00,3144.5,2358.7431640625,1
2022-04-18 11:00:00+00:00,2910.5,2535.362060546875,1
2022-04-18 12:00:00+00:00,3095.0,3061.3203125,1
2022-04-18 13:00:00+00:00,3334.0,3133.3603515625,1
2022-04-18 14:00:00+00:00,3475.0,3239.4677734375,1
2022-04-18 15:00:00+00:00,3691.5,3438.017822265625,1
2022-04-18 16:00:00+00:00,4006.0,3439.208984375,1
2022-04-18 17:00:00+00:00,3908.5,3336.6953125,1
2022-04-18 18:00:00+00:00,3516.5,3470.115234375,1
2022-04-18 19:00:00+00:00,3261.0,3121.908203125,1
2022-04-18 20:00:00+00:00,3395.0,3079.633056640625,1
2022-04-18 21:00:00+00:00,3592.5,3182.36865234375,1
2022-04-18 22:00:00+00:00,3488.5,2835.74755859375,1
2022-04-18 23:00:00+00:00,6198.5,3036.452392578125,1
2022-04-19 00:00:00+00:00,3186.0,2257.791015625,1
2022-04-19 01:00:00+00:00,3049.0,2598.45849609375,1
2022-04-19 02:00:00+00:00,2839.0,2408.265869140625,1
2022-04-19 03:00:00+00:00,2639.0,2161.34423828125,1
2022-04-19 04:00:00+00:00,2555.0,2246.43115234375,1
2022-04-19 05:00:00+00:00,2321.0,2060.806884765625,1
2022-04-19 06:00:00+00:00,2190.0,2056.220703125,1
2022-04-19 07:00:00+00:00,1835.0,1643.4361572265625,1
2022-04-19 08:00:00+00:00,1621.5,1772.742431640625,1
2022-04-19 09:00:00+00:00,1464.0,1877.6439208984375,1
2022-04-19 10:00:00+00:00,1438.5,2249.113525390625,1
2022-04-19 11:00:00+00:00,1314.0,2127.34228515625,1
2022-04-19 12:00:00+00:00,1279.0,1907.2491455078125,1
2022-04-19 13:00:00+00:00,1273.0,1769.9132080078125,1
2022-04-19 14:00:00+00:00,1528.5,2049.359130859375,1
2022-04-19 15:00:00+00:00,1845.5,2403.00390625,1
2022-04-19 16:00:00+00:00,2362.0,2941.798095703125,1
2022-04-19 17:00:00+00:00,2839.0,3954.5732421875,1
2022-04-19 18:00:00+00:00,3037.5,4667.86767578125,1
2022-04-19 19:00:00+00:00,3020.5,4526.81689453125,1
2022-04-19 20:00:00+00:00,2946.5,3705.40380859375,1
2022-04-19 21:00:00+00:00,2845.0,3447.02197265625,1
2022-04-19 22:00:00+00:00,3085.5,3671.31884765625,1
2022-04-19 23:00:00+00:00,3208.5,4078.850341796875,1
2022-04-20 00:00:00+00:00,3439.0,3480.140869140625,1
2022-04-20 01:00:00+00:00,3657.0,3530.15625,1
2022-04-20 02:00:00+00:00,3493.0,3429.2197265625,1
2022-04-20 03:00:00+00:00,3144.5,3526.66845703125,1
2022-04-20 04:00:00+00:00,2774.5,3341.7060546875,1
2022-04-20 05:00:00+00:00,2846.0,3715.75537109375,1
2022-04-20 06:00:00+00:00,2861.5,4209.62939453125,1
2022-04-20 07:00:00+00:00,3004.5,3984.59619140625,1
2022-04-20 08:00:00+00:00,3243.0,3809.93115234375,1
2022-04-20 09:00:00+00:00,3372.5,3800.109130859375,1
2022-04-20 10:00:00+00:00,3521.5,3527.103515625,1
2022-04-20 11:00:00+00:00,3544.0,3912.757568359375,1
2022-04-20 12:00:00+00:00,3715.0,4083.2421875,1
2022-04-20 13:00:00+00:00,3855.5,4092.689208984375,1
2022-04-20 14:00:00+00:00,3928.0,4123.14794921875,1
2022-04-20 15:00:00+00:00,4570.0,4110.296875,1
2022-04-20 16:00:00+00:00,4993.5,4072.584228515625,1
2022-04-20 17:00:00+00:00,5192.5,4143.119140625,1
2022-04-20 18:00:00+00:00,5591.5,5382.49365234375,1
2022-04-20 19:00:00+00:00,6202.5,5904.8447265625,1
2022-04-20 20:00:00+00:00,6547.5,5858.515625,1
2022-04-20 21:00:00+00:00,6941.5,6717.98486328125,1
2022-04-20 22:00:00+00:00,7184.5,6445.54052734375,1
2022-04-20 23:00:00+00:00,5224.0,6561.74755859375,1
2022-04-21 00:00:00+00:00,6800.0,6578.87451171875,1
2022-04-21 01:00:00+00:00,6265.0,6268.89794921875,1
2022-04-21 02:00:00+00:00,6101.5,5769.30224609375,1
2022-04-21 03:00:00+00:00,5808.5,5450.31005859375,1
2022-04-21 04:00:00+00:00,5245.5,5084.61181640625,1
2022-04-21 05:00:00+00:00,4995.5,5207.93896484375,1
2022-04-21 06:00:00+00:00,4688.5,5297.181640625,1
2022-04-21 07:00:00+00:00,4264.0,5605.4140625,1
2022-04-21 08:00:00+00:00,4221.0,5699.30419921875,1
2022-04-21 09:00:00+00:00,4367.0,6016.9794921875,1
2022-04-21 10:00:00+00:00,4709.0,6155.31494140625,1
2022-04-21 11:00:00+00:00,5498.5,6825.96044921875,1
2022-04-21 12:00:00+00:00,6292.0,6659.9658203125,1
2022-04-21 13:00:00+00:00,6458.5,7048.03369140625,1
2022-04-21 14:00:00+00:00,6734.0,7187.64453125,1
2022-04-21 15:00:00+00:00,6858.5,7323.1572265625,1
2022-04-21 16:00:00+00:00,7417.0,7318.5869140625,1
2022-04-21 17:00:00+00:00,7981.0,8150.65087890625,1
2022-04-21 18:00:00+00:00,8936.5,8001.904296875,1
2022-04-21 19:00:00+00:00,9477.5,7639.47216796875,1
2022-04-21 20:00:00+00:00,9477.5,7826.95361328125,1
2022-04-21 21:00:00+00:00,9208.0,7754.74072265625,1
2022-04-21 22:00:00+00:00,9406.0,8030.16552734375,1
2022-04-21 23:00:00+00:00,8175.0,7549.52197265625,1
2022-04-22 00:00:00+00:00,8853.5,7431.052734375,1
2022-04-22 01:00:00+00:00,8963.5,7769.615234375,1
2022-04-22 02:00:00+00:00,9739.0,8406.2626953125,1
2022-04-22 03:00:00+00:00,10172.5,8265.4052734375,1
2022-04-22 04:00:00+00:00,10140.5,8282.9609375,1
2022-04-22 05:00:00+00:00,10432.0,8450.4521484375,1
2022-04-22 06:00:00+00:00,10391.0,8696.84375,1
2022-04-22 07:00:00+00:00,10420.0,9130.7724609375,1
2022-04-22 08:00:00+00:00,10033.5,9219.1298828125,1
2022-04-22 09:00:00+00:00,9841.5,9408.7119140625,1
2022-04-22 10:00:00+00:00,9749.0,9896.3427734375,1
2022-04-22 11:00:00+00:00,9995.5,10682.443359375,1
2022-04-22 12:00:00+00:00,10094.0,10464.904296875,1
2022-04-22 13:00:00+00:00,10292.0,10811.0146484375,1
2022-04-22 14:00:00+00:00,10973.5,11345.5302734375,1
2022-04-22 15:00:00+00:00,11296.0,11528.259765625,1
2022-04-22 16:00:00+00:00,11780.0,11293.6533203125,1
2022-04-22 17:00:00+00:00,11587.5,11231.7509765625,1
2022-04-22 18:00:00+00:00,11503.5,11213.0537109375,1
2022-04-22 19:00:00+00:00,11386.5,10446.2724609375,1
2022-04-22 20:00:00+00:00,11146.5,9808.216796875,1
2022-04-22 21:00:00+00:00,11286.5,9894.7236328125,1
2022-04-22 22:00:00+00:00,11567.5,10084.2578125,1
2022-04-22 23:00:00+00:00,10360.5,9692.255859375,1
2022-04-23 00:00:00+00:00,11292.5,9468.0673828125,1
2022-04-23 01:00:00+00:00,11124.5,9171.1787109375,1
2022-04-23 02:00:00+00:00,10722.0,8615.1533203125,1
2022-04-23 03:00:00+00:00,10561.5,8152.8994140625,1
2022-04-23 04:00:00+00:00,10264.0,8322.2744140625,1
2022-04-23 05:00:00+00:00,10620.5,8568.8388671875,1
2022-04-23 06:00:00+00:00,11203.5,9435.9951171875,1
2022-04-23 07:00:00+00:00,11410.5,10397.3984375,1
2022-04-23 08:00:00+00:00,11416.0,10957.90625,1
2022-04-23 09:00:00+00:00,11493.0,11659.6728515625,1
2022-04-23 10:00:00+00:00,11815.5,11729.40234375,1
2022-04-23 11:00:00+00:00,12038.5,11604.80859375,1
2022-04-23 12:00:00+00:00,12110.5,11537.7509765625,1
2022-04-23 13:00:00+00:00,12219.5,11962.7587890625,1
2022-04-23 14:00:00+00:00,11778.5,12022.2578125,1
2022-04-23 15:00:00+00:00,12163.0,11943.2021484375,1
2022-04-23 16:00:00+00:00,12210.0,11996.9541015625,1
2022-04-23 17:00:00+00:00,12146.5,11791.5078125,1
2022-04-23 18:00:00+00:00,11884.5,11316.392578125,1
2022-04-23 19:00:00+00:00,11541.5,10359.765625,1
2022-04-23 20:00:00+00:00,11235.5,9770.3388671875,1
2022-04-23 21:00:00+00:00,11003.0,9432.486328125,1
2022-04-23 22:00:00+00:00,10749.0,9218.591796875,1
2022-04-23 23:00:00+00:00,11081.5,8743.2568359375,1
2022-04-24 00:00:00+00:00,10369.5,8975.5634765625,1
2022-04-24 01:00:00+00:00,9679.0,9288.1259765625,1
2022-04-24 02:00:00+00:00,9186.5,9423.7265625,1
2022-04-24 03:00:00+00:00,9305.0,9198.791015625,1
